timestamp,action,symbol,decision,quantity,price,reason,score,cash_before,cash_after,portfolio_value,pnl_realized,pnl_unrealized
2026-04-26T15:15:36.698493,RISK_CHECK,CHRW,,,50,392.03,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:15:36.955174,SIGNAL,TSLA,,,,,,score_9.6_momentum_0.0027,9.64,,,,,
2026-04-26T15:15:37.022366,DECISION,TSLA,BUY,,,,,score_9.6_momentum_0.0027,9.64,,,,,
2026-04-26T15:15:37.036109,RISK_CHECK,TSLA,,,50,220.76,,position_size_exceeds_limit_45,,,,,,
2026-04-26T15:15:37.050150,SIGNAL,RBLX,,,,,,score_9.4_momentum_0.0050,9.41,,,,,
2026-04-26T15:15:37.064183,DECISION,RBLX,BUY,,,,,score_9.4_momentum_0.0050,9.41,,,,,
2026-04-26T15:15:37.082373,RISK_CHECK,RBLX,,,50,493.41,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:15:37.370564,SIGNAL,CHRW,,,,,,score_8.2_momentum_0.0016,8.19,,,,,
2026-04-26T15:15:37.388129,DECISION,CHRW,BUY,,,,,score_8.2_momentum_0.0016,8.19,,,,,
2026-04-26T15:15:37.405283,RISK_CHECK,CHRW,,,50,390.72,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:15:37.800230,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:37.999213,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:38.132860,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:39.147257,SIGNAL,DASH,,,,,,score_10.0_momentum_0.0022,9.96,,,,,
2026-04-26T15:15:39.156694,DECISION,DASH,BUY,,,,,score_10.0_momentum_0.0022,9.96,,,,,
2026-04-26T15:15:39.168892,RISK_CHECK,DASH,,,50,116.1,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:39.881320,SIGNAL,RBLX,,,,,,score_11.6_momentum_0.0072,11.62,,,,,
2026-04-26T15:15:39.919080,DECISION,RBLX,BUY,,,,,score_11.6_momentum_0.0072,11.62,,,,,
2026-04-26T15:15:39.944089,RISK_CHECK,RBLX,,,50,496.97,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:15:39.969599,SIGNAL,INTC,,,,,,score_11.2_momentum_0.0072,11.24,,,,,
2026-04-26T15:15:39.995886,DECISION,INTC,BUY,,,,,score_11.2_momentum_0.0072,11.24,,,,,
2026-04-26T15:15:40.023018,RISK_CHECK,INTC,,,50,140.26,,approved,,,,,,
2026-04-26T15:15:40.047535,EXECUTION,INTC,BUY,paper,50,140.4,filled,,,67028.07,60008.05,100000.0,0.0,0.0
2026-04-26T15:15:40.074108,SIGNAL,PDD,,,,,,score_10.4_momentum_0.0044,10.44,,,,,
2026-04-26T15:15:40.109287,DECISION,PDD,BUY,,,,,score_10.4_momentum_0.0044,10.44,,,,,
2026-04-26T15:15:40.156542,RISK_CHECK,PDD,,,50,128.5,,approved,,,,,,
2026-04-26T15:15:40.182846,EXECUTION,PDD,BUY,paper,50,128.63,filled,,,60008.05,53576.62,100000.0,0.0,0.0
2026-04-26T15:15:40.208901,SIGNAL,LYFT,,,,,,score_9.4_momentum_0.0056,9.36,,,,,
2026-04-26T15:15:40.235315,DECISION,LYFT,BUY,,,,,score_9.4_momentum_0.0056,9.36,,,,,
2026-04-26T15:15:40.236593,SIGNAL,INTC,,,,,,score_10.1_momentum_0.0072,10.07,,,,,
2026-04-26T15:15:40.253221,DECISION,INTC,BUY,,,,,score_10.1_momentum_0.0072,10.07,,,,,
2026-04-26T15:15:40.261703,RISK_CHECK,LYFT,,,50,366.58,,position_size_exceeds_limit_27,,,,,,
2026-04-26T15:15:40.272959,RISK_CHECK,INTC,,,50,140.26,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:40.288745,SIGNAL,ADBE,,,,,,score_8.6_momentum_0.0122,8.6,,,,,
2026-04-26T15:15:40.305229,DECISION,ADBE,BUY,,,,,score_8.6_momentum_0.0122,8.6,,,,,
2026-04-26T15:15:40.326711,RISK_CHECK,ADBE,,,50,476.14,,position_size_exceeds_limit_21,,,,,,
2026-04-26T15:15:40.482861,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:40.810786,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:41.043352,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:42.166021,SIGNAL,MU,,,,,,score_9.2_momentum_0.0020,9.25,,,,,
2026-04-26T15:15:42.179274,DECISION,MU,BUY,,,,,score_9.2_momentum_0.0020,9.25,,,,,
2026-04-26T15:15:42.191951,RISK_CHECK,MU,,,50,419.37,,position_size_exceeds_limit_24,,,,,,
2026-04-26T15:15:42.204675,SIGNAL,NFLX,,,,,,score_7.9_momentum_0.0045,7.89,,,,,
2026-04-26T15:15:42.217243,DECISION,NFLX,BUY,,,,,score_7.9_momentum_0.0045,7.89,,,,,
2026-04-26T15:15:42.236835,RISK_CHECK,NFLX,,,50,460.13,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:15:43.262681,SIGNAL,ADBE,,,,,,score_10.6_momentum_0.0034,10.57,,,,,
2026-04-26T15:15:43.288252,DECISION,ADBE,BUY,,,,,score_10.6_momentum_0.0034,10.57,,,,,
2026-04-26T15:15:43.314587,RISK_CHECK,ADBE,,,50,477.21,,position_size_exceeds_limit_21,,,,,,
2026-04-26T15:15:43.341669,SIGNAL,LYFT,,,,,,score_9.6_momentum_0.0034,9.63,,,,,
2026-04-26T15:15:43.366250,DECISION,LYFT,BUY,,,,,score_9.6_momentum_0.0034,9.63,,,,,
2026-04-26T15:15:43.391389,RISK_CHECK,LYFT,,,50,367.74,,position_size_exceeds_limit_27,,,,,,
2026-04-26T15:15:43.415373,SIGNAL,FTCH,,,,,,score_8.9_momentum_0.0034,8.88,,,,,
2026-04-26T15:15:43.439948,DECISION,FTCH,BUY,,,,,score_8.9_momentum_0.0034,8.88,,,,,
2026-04-26T15:15:43.467291,RISK_CHECK,FTCH,,,50,265.68,,position_size_exceeds_limit_38,,,,,,
2026-04-26T15:15:43.526167,SIGNAL,INTC,,,,,,score_11.1_momentum_0.0106,11.06,,,,,
2026-04-26T15:15:43.540469,DECISION,INTC,BUY,,,,,score_11.1_momentum_0.0106,11.06,,,,,
2026-04-26T15:15:43.557438,RISK_CHECK,INTC,,,50,141.84,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:43.575418,SIGNAL,NFLX,,,,,,score_9.3_momentum_0.0050,9.32,,,,,
2026-04-26T15:15:43.590755,DECISION,NFLX,BUY,,,,,score_9.3_momentum_0.0050,9.32,,,,,
2026-04-26T15:15:43.615186,RISK_CHECK,NFLX,,,50,460.69,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:15:43.631690,SIGNAL,CHRW,,,,,,score_9.2_momentum_0.0015,9.16,,,,,
2026-04-26T15:15:43.650577,DECISION,CHRW,BUY,,,,,score_9.2_momentum_0.0015,9.16,,,,,
2026-04-26T15:15:43.665508,RISK_CHECK,CHRW,,,50,389.18,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:15:43.681182,SIGNAL,BIDU,,,,,,score_9.1_momentum_0.0032,9.13,,,,,
2026-04-26T15:15:43.721760,DECISION,BIDU,BUY,,,,,score_9.1_momentum_0.0032,9.13,,,,,
2026-04-26T15:15:43.739941,RISK_CHECK,BIDU,,,50,298.0,,position_size_exceeds_limit_34,,,,,,
2026-04-26T15:15:43.824826,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:44.055761,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:44.357298,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:45.142107,SIGNAL,BRK.B,,,,,,score_dropped_8.8_momentum_-0.0027,8.83,,,,,
2026-04-26T15:15:45.155842,DECISION,BRK.B,SELL,,,,,score_dropped_8.8_momentum_-0.0027,8.83,,,,,
2026-04-26T15:15:45.182815,RISK_CHECK,BRK.B,,,50,104.41,,approved,,,,,,
2026-04-26T15:15:45.211862,EXECUTION,BRK.B,SELL,paper,-50,104.31,filled,,,50021.46,55236.74,99912.87,-87.14,0.0
2026-04-26T15:15:45.914670,SIGNAL,RIVN,,,,,,score_9.2_momentum_0.0048,9.21,,,,,
2026-04-26T15:15:45.943694,DECISION,RIVN,BUY,,,,,score_9.2_momentum_0.0048,9.21,,,,,
2026-04-26T15:15:45.966526,RISK_CHECK,RIVN,,,50,397.68,,position_size_exceeds_limit_25,,,,,,
2026-04-26T15:15:46.381770,SIGNAL,INTC,,,,,,score_11.6_momentum_0.0090,11.6,,,,,
2026-04-26T15:15:46.434736,DECISION,INTC,BUY,,,,,score_11.6_momentum_0.0090,11.6,,,,,
2026-04-26T15:15:46.456307,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:46.479278,RISK_CHECK,INTC,,,50,141.67,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:46.555247,SIGNAL,BIDU,,,,,,score_10.9_momentum_0.0039,10.87,,,,,
2026-04-26T15:15:46.594642,DECISION,BIDU,BUY,,,,,score_10.9_momentum_0.0039,10.87,,,,,
2026-04-26T15:15:46.617107,RISK_CHECK,BIDU,,,50,298.73,,position_size_exceeds_limit_33,,,,,,
2026-04-26T15:15:46.645466,SIGNAL,U,,,,,,score_9.6_momentum_0.0040,9.59,,,,,
2026-04-26T15:15:46.662421,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:46.698189,DECISION,U,BUY,,,,,score_9.6_momentum_0.0040,9.59,,,,,
2026-04-26T15:15:46.740902,RISK_CHECK,U,,,50,374.62,,position_size_exceeds_limit_27,,,,,,
2026-04-26T15:15:46.769061,SIGNAL,CHRW,,,,,,score_8.6_momentum_0.0013,8.55,,,,,
2026-04-26T15:15:46.789793,DECISION,CHRW,BUY,,,,,score_8.6_momentum_0.0013,8.55,,,,,
2026-04-26T15:15:46.802853,RISK_CHECK,CHRW,,,50,389.22,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:15:47.373961,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:48.111293,SIGNAL,TTD,,,,,,score_8.9_momentum_0.0071,8.87,,,,,
2026-04-26T15:15:48.120304,DECISION,TTD,BUY,,,,,score_8.9_momentum_0.0071,8.87,,,,,
2026-04-26T15:15:48.128547,RISK_CHECK,TTD,,,50,141.23,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:48.136362,SIGNAL,ABNB,,,,,,score_8.7_momentum_0.0033,8.66,,,,,
2026-04-26T15:15:48.145046,DECISION,ABNB,BUY,,,,,score_8.7_momentum_0.0033,8.66,,,,,
2026-04-26T15:15:48.152967,RISK_CHECK,ABNB,,,50,381.49,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:15:48.938151,SIGNAL,TTD,,,,,,score_9.4_momentum_0.0061,9.36,,,,,
2026-04-26T15:15:48.950826,DECISION,TTD,BUY,,,,,score_9.4_momentum_0.0061,9.36,,,,,
2026-04-26T15:15:48.968524,RISK_CHECK,TTD,,,50,141.3,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:49.244474,SIGNAL,TTD,,,,,,score_9.6_momentum_0.0061,9.62,,,,,
2026-04-26T15:15:49.269852,DECISION,TTD,BUY,,,,,score_9.6_momentum_0.0061,9.62,,,,,
2026-04-26T15:15:49.293830,RISK_CHECK,TTD,,,50,141.3,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:49.314470,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:49.584344,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:49.909712,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:51.329160,SIGNAL,ADBE,,,,,,score_10.1_momentum_0.0056,10.09,,,,,
2026-04-26T15:15:51.391105,DECISION,ADBE,BUY,,,,,score_10.1_momentum_0.0056,10.09,,,,,
2026-04-26T15:15:51.453940,RISK_CHECK,ADBE,,,50,480.4,,position_size_exceeds_limit_21,,,,,,
2026-04-26T15:15:52.734423,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:53.016126,SIGNAL,NIO,,,,,,score_10.2_momentum_0.0024,10.2,,,,,
2026-04-26T15:15:53.058861,DECISION,NIO,BUY,,,,,score_10.2_momentum_0.0024,10.2,,,,,
2026-04-26T15:15:53.084450,RISK_CHECK,NIO,,,50,266.85,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:15:53.098404,SIGNAL,TTD,,,,,,score_8.7_momentum_0.0020,8.74,,,,,
2026-04-26T15:15:53.112318,DECISION,TTD,BUY,,,,,score_8.7_momentum_0.0020,8.74,,,,,
2026-04-26T15:15:53.126178,RISK_CHECK,TTD,,,50,141.72,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:53.180706,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:53.617899,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:54.138376,SIGNAL,NIO,,,,,,score_10.3_momentum_0.0054,10.26,,,,,
2026-04-26T15:15:54.147552,DECISION,NIO,BUY,,,,,score_10.3_momentum_0.0054,10.26,,,,,
2026-04-26T15:15:54.155628,RISK_CHECK,NIO,,,50,268.2,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:15:54.163426,SIGNAL,SNPS,,,,,,score_9.9_momentum_0.0079,9.88,,,,,
2026-04-26T15:15:54.172356,DECISION,SNPS,BUY,,,,,score_9.9_momentum_0.0079,9.88,,,,,
2026-04-26T15:15:54.180688,RISK_CHECK,SNPS,,,50,354.28,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:15:54.188681,SIGNAL,MDB,,,,,,score_8.7_momentum_0.0013,8.73,,,,,
2026-04-26T15:15:54.200654,DECISION,MDB,BUY,,,,,score_8.7_momentum_0.0013,8.73,,,,,
2026-04-26T15:15:54.212457,RISK_CHECK,MDB,,,50,222.5,,position_size_exceeds_limit_45,,,,,,
2026-04-26T15:15:54.224359,SIGNAL,INTC,,,,,,score_dropped_8.6_momentum_-0.0067,8.64,,,,,
2026-04-26T15:15:54.237073,DECISION,INTC,SELL,,,,,score_dropped_8.6_momentum_-0.0067,8.64,,,,,
2026-04-26T15:15:54.248959,RISK_CHECK,INTC,,,50,141.02,,approved,,,,,,
2026-04-26T15:15:54.261170,EXECUTION,INTC,SELL,paper,-50,140.88,filled,,,55236.74,62280.68,100015.88,15.88,0.0
2026-04-26T15:15:55.012389,SIGNAL,SNPS,,,,,,score_14.7_momentum_0.0072,14.69,,,,,
2026-04-26T15:15:55.025637,DECISION,SNPS,BUY,,,,,score_14.7_momentum_0.0072,14.69,,,,,
2026-04-26T15:15:55.038313,RISK_CHECK,SNPS,,,50,354.33,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:15:55.051763,SIGNAL,NIO,,,,,,score_11.4_momentum_0.0070,11.42,,,,,
2026-04-26T15:15:55.095477,DECISION,NIO,BUY,,,,,score_11.4_momentum_0.0070,11.42,,,,,
2026-04-26T15:15:55.139256,RISK_CHECK,NIO,,,50,268.5,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:15:55.219671,SIGNAL,XPO,,,,,,score_10.4_momentum_0.0088,10.4,,,,,
2026-04-26T15:15:55.281567,SIGNAL,NIO,,,,,,score_10.3_momentum_0.0057,10.29,,,,,
2026-04-26T15:15:55.282728,DECISION,XPO,BUY,,,,,score_10.4_momentum_0.0088,10.4,,,,,
2026-04-26T15:15:55.319664,DECISION,NIO,BUY,,,,,score_10.3_momentum_0.0057,10.29,,,,,
2026-04-26T15:15:55.318897,RISK_CHECK,XPO,,,50,350.84,,position_size_exceeds_limit_29,,,,,,
2026-04-26T15:15:55.363219,RISK_CHECK,NIO,,,50,268.42,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:15:55.413223,SIGNAL,SNPS,,,,,,score_9.2_momentum_0.0064,9.19,,,,,
2026-04-26T15:15:55.438101,DECISION,SNPS,BUY,,,,,score_9.2_momentum_0.0064,9.19,,,,,
2026-04-26T15:15:55.452750,RISK_CHECK,SNPS,,,50,354.14,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:15:55.465847,SIGNAL,BRK.B,,,,,,score_dropped_8.6_momentum_-0.0037,8.61,,,,,
2026-04-26T15:15:55.480512,DECISION,BRK.B,SELL,,,,,score_dropped_8.6_momentum_-0.0037,8.61,,,,,
2026-04-26T15:15:55.508254,RISK_CHECK,BRK.B,,,50,103.67,,approved,,,,,,
2026-04-26T15:15:55.537697,EXECUTION,BRK.B,SELL,paper,-50,103.57,filled,,,55861.4,61039.72,99759.4,-240.6,0.0
2026-04-26T15:15:55.776869,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:55.868342,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:56.290632,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:58.234356,SIGNAL,AAPL,,,,,,score_10.6_momentum_0.0056,10.55,,,,,
2026-04-26T15:15:58.254999,DECISION,AAPL,BUY,,,,,score_10.6_momentum_0.0056,10.55,,,,,
2026-04-26T15:15:58.261536,SIGNAL,NIO,,,,,,score_9.8_momentum_0.0048,9.75,,,,,
2026-04-26T15:15:58.289992,RISK_CHECK,AAPL,,,50,185.47,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:15:58.310378,DECISION,NIO,BUY,,,,,score_9.8_momentum_0.0048,9.75,,,,,
2026-04-26T15:15:58.335991,RISK_CHECK,NIO,,,50,267.97,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:15:58.357978,SIGNAL,XPO,,,,,,score_7.9_momentum_0.0057,7.93,,,,,
2026-04-26T15:15:58.371774,DECISION,XPO,BUY,,,,,score_7.9_momentum_0.0057,7.93,,,,,
2026-04-26T15:15:58.385580,RISK_CHECK,XPO,,,50,350.62,,position_size_exceeds_limit_29,,,,,,
2026-04-26T15:15:58.731592,SIGNAL,NIO,,,,,,score_9.6_momentum_0.0024,9.62,,,,,
2026-04-26T15:15:58.758751,DECISION,NIO,BUY,,,,,score_9.6_momentum_0.0024,9.62,,,,,
2026-04-26T15:15:58.773545,RISK_CHECK,NIO,,,50,267.73,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:15:59.239789,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:59.825000,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:15:59.838227,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:00.591328,SIGNAL,TXN,,,,,,score_8.9_momentum_0.0092,8.91,,,,,
2026-04-26T15:16:00.610875,DECISION,TXN,BUY,,,,,score_8.9_momentum_0.0092,8.91,,,,,
2026-04-26T15:16:00.624827,RISK_CHECK,TXN,,,50,257.26,,position_size_exceeds_limit_39,,,,,,
2026-04-26T15:16:00.983000,SIGNAL,MRVL,,,,,,score_dropped_9.7_momentum_-0.0045,9.71,,,,,
2026-04-26T15:16:00.999169,DECISION,MRVL,SELL,,,,,score_dropped_9.7_momentum_-0.0045,9.71,,,,,
2026-04-26T15:16:01.015474,RISK_CHECK,MRVL,,,50,149.9,,stop_loss_triggered,,,,,,
2026-04-26T15:16:01.029155,SIGNAL,TXN,,,,,,score_9.4_momentum_0.0055,9.44,,,,,
2026-04-26T15:16:01.044501,DECISION,TXN,BUY,,,,,score_9.4_momentum_0.0055,9.44,,,,,
2026-04-26T15:16:01.057767,RISK_CHECK,TXN,,,50,257.51,,position_size_exceeds_limit_39,,,,,,
2026-04-26T15:16:01.071255,SIGNAL,TREX,,,,,,score_7.9_momentum_0.0030,7.91,,,,,
2026-04-26T15:16:01.084641,DECISION,TREX,BUY,,,,,score_7.9_momentum_0.0030,7.91,,,,,
2026-04-26T15:16:01.099619,RISK_CHECK,TREX,,,50,358.78,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:16:01.575177,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:02.069993,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:03.499958,SIGNAL,RIVN,,,,,,score_9.9_momentum_0.0066,9.87,,,,,
2026-04-26T15:16:03.517346,DECISION,RIVN,BUY,,,,,score_9.9_momentum_0.0066,9.87,,,,,
2026-04-26T15:16:03.531464,RISK_CHECK,RIVN,,,50,398.31,,position_size_exceeds_limit_25,,,,,,
2026-04-26T15:16:03.545911,SIGNAL,TREX,,,,,,score_7.8_momentum_0.0066,7.8,,,,,
2026-04-26T15:16:03.559920,DECISION,TREX,BUY,,,,,score_7.8_momentum_0.0066,7.8,,,,,
2026-04-26T15:16:03.581629,RISK_CHECK,TREX,,,50,359.0,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:16:04.052838,SIGNAL,RIVN,,,,,,score_8.4_momentum_0.0039,8.36,,,,,
2026-04-26T15:16:04.068021,DECISION,RIVN,BUY,,,,,score_8.4_momentum_0.0039,8.36,,,,,
2026-04-26T15:16:04.082773,RISK_CHECK,RIVN,,,50,398.73,,position_size_exceeds_limit_25,,,,,,
2026-04-26T15:16:04.444866,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:04.787103,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:06.462450,SIGNAL,DBX,,,,,,score_10.6_momentum_0.0073,10.59,,,,,
2026-04-26T15:16:06.489058,DECISION,DBX,BUY,,,,,score_10.6_momentum_0.0073,10.59,,,,,
2026-04-26T15:16:06.532173,RISK_CHECK,DBX,,,50,130.65,,approved,,,,,,
2026-04-26T15:16:06.556637,EXECUTION,DBX,BUY,paper,50,130.78,filled,,,62280.68,55741.65,100015.88,15.88,0.0
2026-04-26T15:16:06.572614,SIGNAL,RIVN,,,,,,score_9.3_momentum_0.0057,9.35,,,,,
2026-04-26T15:16:06.596849,DECISION,RIVN,BUY,,,,,score_9.3_momentum_0.0057,9.35,,,,,
2026-04-26T15:16:06.616599,RISK_CHECK,RIVN,,,50,399.45,,position_size_exceeds_limit_25,,,,,,
2026-04-26T15:16:06.634122,SIGNAL,PG,,,,,,score_8.8_momentum_0.0044,8.76,,,,,
2026-04-26T15:16:06.648962,DECISION,PG,BUY,,,,,score_8.8_momentum_0.0044,8.76,,,,,
2026-04-26T15:16:06.667352,RISK_CHECK,PG,,,50,180.49,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:16:07.502115,SIGNAL,RIVN,,,,,,score_9.2_momentum_0.0046,9.19,,,,,
2026-04-26T15:16:07.527703,DECISION,RIVN,BUY,,,,,score_9.2_momentum_0.0046,9.19,,,,,
2026-04-26T15:16:07.586637,RISK_CHECK,RIVN,,,50,399.94,,position_size_exceeds_limit_25,,,,,,
2026-04-26T15:16:07.608988,SIGNAL,PG,,,,,,score_8.9_momentum_0.0044,8.89,,,,,
2026-04-26T15:16:07.642351,DECISION,PG,BUY,,,,,score_8.9_momentum_0.0044,8.89,,,,,
2026-04-26T15:16:07.674733,RISK_CHECK,PG,,,50,180.49,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:16:07.695847,SIGNAL,HUBS,,,,,,score_8.2_momentum_0.0024,8.15,,,,,
2026-04-26T15:16:07.730126,DECISION,HUBS,BUY,,,,,score_8.2_momentum_0.0024,8.15,,,,,
2026-04-26T15:16:07.758108,RISK_CHECK,HUBS,,,50,340.65,,position_size_exceeds_limit_29,,,,,,
2026-04-26T15:16:08.010514,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:08.336438,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:09.520764,SIGNAL,CSCO,,,,,,score_9.8_momentum_0.0084,9.75,,,,,
2026-04-26T15:16:09.533161,DECISION,CSCO,BUY,,,,,score_9.8_momentum_0.0084,9.75,,,,,
2026-04-26T15:16:09.545633,RISK_CHECK,CSCO,,,50,284.58,,position_size_exceeds_limit_35,,,,,,
2026-04-26T15:16:09.565001,SIGNAL,MARA,,,,,,score_8.9_momentum_0.0051,8.88,,,,,
2026-04-26T15:16:09.578221,DECISION,MARA,BUY,,,,,score_8.9_momentum_0.0051,8.88,,,,,
2026-04-26T15:16:09.595752,RISK_CHECK,MARA,,,50,511.3,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:16:09.619377,SIGNAL,PDD,,,,,,score_8.2_momentum_0.0066,8.25,,,,,
2026-04-26T15:16:09.648103,DECISION,PDD,BUY,,,,,score_8.2_momentum_0.0066,8.25,,,,,
2026-04-26T15:16:09.661323,RISK_CHECK,PDD,,,50,129.58,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:16:09.673886,SIGNAL,TTD,,,,,,score_8.1_momentum_0.0044,8.06,,,,,
2026-04-26T15:16:09.689613,DECISION,TTD,BUY,,,,,score_8.1_momentum_0.0044,8.06,,,,,
2026-04-26T15:16:09.703076,RISK_CHECK,TTD,,,50,142.17,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:16:09.715127,SIGNAL,TXN,,,,,,score_8.0_momentum_0.0022,8.01,,,,,
2026-04-26T15:16:09.731019,DECISION,TXN,BUY,,,,,score_8.0_momentum_0.0022,8.01,,,,,
2026-04-26T15:16:09.744248,RISK_CHECK,TXN,,,50,257.85,,position_size_exceeds_limit_39,,,,,,
2026-04-26T15:16:10.144133,SIGNAL,CSCO,,,,,,score_9.0_momentum_0.0073,9.02,,,,,
2026-04-26T15:16:10.159083,DECISION,CSCO,BUY,,,,,score_9.0_momentum_0.0073,9.02,,,,,
2026-04-26T15:16:10.174102,RISK_CHECK,CSCO,,,50,284.78,,position_size_exceeds_limit_35,,,,,,
2026-04-26T15:16:10.630188,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:10.909230,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:12.937384,SIGNAL,PDD,,,,,,score_11.3_momentum_0.0040,11.26,,,,,
2026-04-26T15:16:12.956368,DECISION,PDD,BUY,,,,,score_11.3_momentum_0.0040,11.26,,,,,
2026-04-26T15:16:12.971528,RISK_CHECK,PDD,,,50,130.11,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:16:12.987715,SIGNAL,CSCO,,,,,,score_8.5_momentum_0.0044,8.47,,,,,
2026-04-26T15:16:13.004315,DECISION,CSCO,BUY,,,,,score_8.5_momentum_0.0044,8.47,,,,,
2026-04-26T15:16:13.023307,RISK_CHECK,CSCO,,,50,284.65,,position_size_exceeds_limit_35,,,,,,
2026-04-26T15:16:13.259711,SIGNAL,PDD,,,,,,score_12.0_momentum_0.0075,12.04,,,,,
2026-04-26T15:16:13.274399,DECISION,PDD,BUY,,,,,score_12.0_momentum_0.0075,12.04,,,,,
2026-04-26T15:16:13.286990,RISK_CHECK,PDD,,,50,130.51,,approved,,,,,,
2026-04-26T15:16:13.299509,EXECUTION,PDD,BUY,paper,50,130.64,filled,,,61039.72,54507.69,99759.4,-240.6,0.0
2026-04-26T15:16:13.312360,SIGNAL,NVDA,,,,,,score_8.1_momentum_0.0061,8.14,,,,,
2026-04-26T15:16:13.327261,DECISION,NVDA,BUY,,,,,score_8.1_momentum_0.0061,8.14,,,,,
2026-04-26T15:16:13.343512,RISK_CHECK,NVDA,,,50,433.05,,position_size_exceeds_limit_23,,,,,,
2026-04-26T15:16:13.912666,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:16:14.056785,PORTFOLIO_UPDATE,,,,,,,,,,,,,
